Customer ID,City,Zip Code,Latitude,Longitude
5095-ETBRJ,Lakeport,95453,39.080469,-122.955176
4821-WQOYN,Little River,95456,39.245911,-123.77214
4730-AWNAU,Lower Lake,95457,38.925545,-122.549083
3452-FLHYD,Lucerne,95458,39.141934,-122.770679
9531-NSBMR,Mendocino,95460,39.305545,-123.743697
6260-ONULR,Middletown,95461,38.787446,-122.58675
4389-UEFCZ,Monte Rio,95462,38.471049,-123.015549
8711-LOBKY,Navarro,95463,39.182916,-123.552571
8985-OOPOS,Occidental,95465,38.415003,-122.998726
8800-ZKRFW,Philo,95466,39.094102,-123.500853
2616-FLVQC,Point Arena,95468,38.911299,-123.609588
9968-FFVVH,Potter Valley,95469,39.408634,-123.045516
8390-FESFV,Sebastopol,95472,38.398815,-122.861923
3022-BEXHZ,Sonoma,95476,38.25485,-122.461799
6248-TKCQV,Upper Lake,95485,39.220368,-122.907693
6198-ZFIOJ,Willits,95490,39.492046,-123.375818
5989-OMNJE,Windsor,95492,38.527297,-122.810044
1291-CUOCY,Yorkville,95494,38.888351,-123.239647
9795-SHUHB,The Sea Ranch,95497,38.696659,-123.436861
3230-IUALN,Eureka,95501,40.796621,-124.15428
0042-RLHYP,Eureka,95503,40.737431,-124.108897
4945-RVMTE,Blocksburg,95514,40.309088,-123.668201
1866-NXPSP,Arcata,95521,40.839958,-124.003757
3941-XTSKM,Burnt Ranch,95527,40.854512,-123.450097
1661-CZBAU,Carlotta,95528,40.497283,-123.93037
5158-RIVOP,Fields Landing,95537,40.726949,-124.217378
9788-YTFGE,Fortuna,95540,40.584991,-124.121504
9277-JOOMO,Garberville,95542,40.057784,-123.679461
1907-YLNYW,Gasquet,95543,41.867908,-123.794144
8947-YRTDV,Hoopa,95546,41.163637,-123.704841
3161-ONRWK,Hydesville,95547,40.557314,-124.081662
0114-RSRRW,Klamath,95548,41.572813,-124.035011
4565-NLZBV,Kneeland,95549,40.664483,-123.865325
6682-VCIXC,Mad River,95552,40.390301,-123.412327
6475-VHUIZ,Myers Flat,95554,40.267158,-123.805913
3910-MRQOY,Orick,95555,41.336354,-124.044354
0661-WCQNQ,Orleans,95556,41.269521,-123.546958
7537-RBWEA,Petrolia,95558,40.274302,-124.210902
4656-CAURT,Phillipsville,95559,40.184094,-123.745487
0121-SNYRK,Redway,95560,40.142256,-123.852927
3733-LSYCE,Samoa,95564,40.809636,-124.189977
6265-FRMTQ,Scotia,95565,40.440636,-124.098739
1371-DWPAZ,Redcrest,95569,40.363446,-123.835041
2017-CCBLH,Weott,95571,40.310119,-123.909449
7690-KPNCU,Willow Creek,95573,40.949012,-123.655847
0536-BGFMZ,Leggett,95585,39.873371,-123.741474
2293-IJWPS,Piercy,95587,39.955587,-123.681175
5469-NUJUR,Zenia,95595,40.170357,-123.417298
2625-TRCZQ,Auburn,95602,38.99003,-121.114408
4102-HLENU,Auburn,95603,38.912881,-121.082766
7266-GSSJX,West Sacramento,95605,38.592745,-121.540036
7722-VJRQD,Brooks,95606,38.809804,-122.241383
7073-QETQY,Capay,95607,38.681651,-122.130569
5624-RYAMH,Citrus Heights,95610,38.69508,-121.271616
0196-JTUQI,Clarksburg,95612,38.384648,-121.578701
7130-YXBRO,Cool,95614,38.880622,-120.973865
9272-LSVYH,Courtland,95615,38.311609,-121.554034
3084-DOWLE,Citrus Heights,95621,38.69549,-121.307864
1084-MNSMJ,El Dorado,95623,38.63153,-120.842609
6250-CGGUN,Esparto,95627,38.834469,-122.127193
5478-JJVZK,Fair Oaks,95628,38.652065,-121.25441
7596-IIWYC,Fiddletown,95629,38.513484,-120.704613
9793-WECQC,Foresthill,95631,39.031876,-120.811141
4291-HPAXL,Galt,95632,38.274451,-121.259201
8999-YPYBV,Garden Valley,95633,38.852544,-120.837669
1839-FBNFR,Georgetown,95634,38.9386,-120.785514
3071-MVJCD,Grizzly Flats,95636,38.636102,-120.522149
1697-BCSHV,Guinda,95637,38.830739,-122.196202
0562-KBDVM,Herald,95638,38.313447,-121.123886
1131-SUEKT,Hood,95639,38.375325,-121.507935
3717-OEAUQ,Ione,95640,38.33788,-120.954202
4538-WNTMJ,Isleton,95641,38.154823,-121.601358
9432-RUVSL,Kirkwood,95646,38.631489,-120.015167
8060-HIWJJ,Lincoln,95648,38.922812,-121.312005
7684-XSZIY,Loomis,95650,38.809175,-121.171375
9089-UOWJG,Lotus,95651,38.815515,-120.916997
8039-ACLPL,Mather,95655,38.549822,-121.266725
9885-AIBVB,Newcastle,95658,38.883224,-121.15918
1934-MKPXS,Nicolaus,95659,38.788898,-121.608624
2592-YKDIF,North Highlands,95660,38.671295,-121.388251
2272-JKMSI,Roseville,95661,38.736685,-121.251984
8714-CTZJW,Pilot Hill,95664,38.803731,-121.043799
3569-EDBPQ,Pine Grove,95665,38.400264,-120.641274
3131-NWVFJ,Pioneer,95666,38.546999,-120.271114
7521-YXVZY,Placerville,95667,38.733714,-120.795213
2373-NTKOD,Rancho Cordova,95670,38.602723,-121.279913
1970-KKFWL,Rescue,95672,38.724322,-120.991237
9337-SRRNI,Rio Oso,95674,38.954144,-121.482536
0895-UADGO,River Pines,95675,38.545775,-120.743325
5678-VFNEQ,Rocklin,95677,38.7904,-121.236973
5977-CKHON,Roseville,95678,38.759751,-121.288545
1830-GGFNM,Somerset,95684,38.606703,-120.586659
5302-BDJNT,Sutter Creek,95685,38.432145,-120.77069
5223-UZAVK,Thornton,95686,38.157794,-121.520223
4859-ZSRDZ,Vacaville,95687,38.333133,-121.920151
9350-VLHMB,Volcano,95689,38.481902,-120.603668
3498-LZGQZ,Walnut Grove,95690,38.240419,-121.587535
8785-CJSHH,West Sacramento,95691,38.627951,-121.593287
3870-SPZSI,Wilton,95693,38.392559,-121.225093
7560-QRBXH,Woodland,95695,38.71967,-121.862416
7077-XJMET,Alta,95701,39.218096,-120.79153
4652-ODEVH,Dutch Flat,95714,39.197215,-120.83679
6510-UPNKS,Emigrant Gap,95715,39.23754,-120.720196
6718-BDGHG,Gold Run,95717,39.170376,-120.838404
9046-DQMTP,Kyburz,95720,38.766036,-120.209673
6439-LAJXL,Echo Lake,95721,38.851842,-120.076204
1666-JZPZT,Twin Bridges,95735,38.805481,-120.13287
5777-KJIRB,Weimar,95736,39.00978,-120.978273
7677-SJJJK,Granite Bay,95746,38.749466,-121.184196
3253-HKOKL,Elk Grove,95758,38.35363,-121.44195
7055-HNEOJ,El Dorado Hills,95762,38.684437,-121.055634
5514-YQENT,Rocklin,95765,38.823278,-121.281856
3211-AAPKX,Woodland,95776,38.694081,-121.694431
8445-DNBAE,Sacramento,95814,38.584505,-121.491956
2958-NHPPS,Sacramento,95816,38.574856,-121.46504
1735-XMJVH,Sacramento,95818,38.556306,-121.495817
6890-PFRQX,Sacramento,95819,38.567594,-121.437507
5899-OUVKV,Sacramento,95821,38.625096,-121.383658
8681-ICONS,Sacramento,95822,38.512569,-121.495184
1621-YNCJH,Sacramento,95823,38.475465,-121.443625
6362-QHAFM,Sacramento,95825,38.590035,-121.412455
3070-BDOQC,Sacramento,95827,38.549185,-121.328386
6234-PFPXL,Sacramento,95829,38.486502,-121.334051
9824-QCJPK,Sacramento,95830,38.490508,-121.284171
4283-IVYCI,Sacramento,95832,38.445939,-121.496855
1866-OBPNR,Sacramento,95833,38.619049,-121.517552
8205-MQUGY,Sacramento,95834,38.646209,-121.52446
8970-ANWXO,Sacramento,95835,38.685069,-121.543709
9480-BQJEI,Sacramento,95837,38.691607,-121.602284
6979-TNDEU,Sacramento,95841,38.660442,-121.346321
9777-WJJPR,Sacramento,95842,38.687367,-121.34848
9495-SKLKD,Marysville,95901,39.19514,-121.503883
5067-DGXLL,Alleghany,95910,39.467828,-120.841386
6281-FKEWS,Berry Creek,95916,39.657228,-121.37778
8898-KASCD,Biggs,95917,39.457388,-121.818201
9242-TKFSV,Browns Valley,95918,39.292334,-121.320597
0743-HNPFG,Butte City,95920,39.449794,-121.936372
5035-PGZXH,Chico,95926,39.745712,-121.84333
8695-WDYEA,Chico,95928,39.681488,-121.83721
6543-JXSOO,Clipper Mills,95930,39.562239,-121.14836
8605-ITULD,Crescent Mills,95934,40.080342,-120.957805
6416-YJTTB,Downieville,95936,39.578792,-120.780786
4472-VESGY,Durham,95938,39.607831,-121.777959
3195-TQDZX,Elk Creek,95939,39.53222,-122.594879
3128-YOVTD,Forbestown,95941,39.531028,-121.24807
7041-TXQJH,Goodyears Bar,95944,39.564113,-120.868836
5014-GSOUQ,Grass Valley,95945,39.194539,-120.988066
5724-BIDBU,Penn Valley,95946,39.203817,-121.19584
1769-GRUIK,Gridley,95948,39.346898,-121.759537
8819-WFGGJ,Grimes,95950,39.033058,-121.895718
7427-AUFPY,Hamilton City,95951,39.732767,-122.042298
7898-PDWQE,Maxwell,95955,39.281194,-122.226568
9972-EWRJS,Meadow Valley,95956,39.937017,-121.058043
9314-IJWSQ,Meridian,95957,39.068071,-121.832638
5799-JRCZO,North San Juan,95960,39.423046,-120.984472
1921-KYSAY,Olivehurst,95961,39.082568,-121.55325
6198-RTPMF,Oregon House,95962,39.342587,-121.249833
2924-KHUVI,Orland,95963,39.748037,-122.302169
1925-GMVBW,Oroville,95965,39.624561,-121.552866
6184-DYUOB,Palermo,95968,39.435756,-121.552071
9207-ZPANB,Paradise,95969,39.69676,-121.644379
9327-QSDED,Quincy,95971,39.971228,-121.041166
1656-DRSMG,Chico,95973,39.903272,-121.843567
3012-VFFMN,Richvale,95974,39.495768,-121.747472
2984-AFWNC,Rough And Ready,95975,39.225634,-121.156163
0640-YJTPY,Smartville,95977,39.176595,-121.291692
8096-LOIST,Stirling City,95978,39.904002,-121.527823
9764-REAFF,Stonyford,95979,39.288127,-122.415841
7107-UBYKY,Sutter,95982,39.172777,-121.805845
4881-GQJTW,Taylorsville,95983,40.053684,-120.743116
7876-DNYAP,Washington,95986,39.34128,-120.786867
2882-WDTBA,Willows,95988,39.493991,-122.286363
2091-GPPIQ,Yuba City,95991,39.02741,-121.614982
5071-FBJFS,Redding,96001,40.587919,-122.464732
2796-UUZZO,Redding,96002,40.527834,-122.318749
2429-AYKKO,Redding,96003,40.677649,-122.29467
9798-OPFEM,Adin,96006,41.171578,-120.913161
3794-NFNCH,Bella Vista,96008,40.722733,-122.109666
5193-QLVZB,Bieber,96009,41.083464,-121.107929
7114-AEOZE,Big Bar,96010,40.775272,-123.287414
5522-NYKPB,Burney,96013,40.946785,-121.719489
6518-KZXCB,Cassel,96016,40.936285,-121.572692
2245-ADZFJ,Castella,96017,41.121108,-122.336613
7776-QGYJC,Shasta Lake,96019,40.692523,-122.369876
9313-QOLTZ,Chester,96020,40.243494,-121.154733
4672-FOTSD,Dorris,96023,41.949216,-122.050062
9818-XQCUV,Dunsmuir,96025,41.212695,-122.392067
7338-ERIVA,Etna,96027,41.405193,-123.008567
8259-NFJTV,Flournoy,96029,39.84784,-122.544556
6968-GMKPR,French Gulch,96033,40.740138,-122.587476
4751-ERMAN,Gazelle,96034,41.411315,-122.697236
1436-ZMJAN,Gerber,96035,40.03194,-122.176023
0799-DDIHE,Grenada,96038,41.599978,-122.539381
3070-FNFZQ,Happy Camp,96039,41.831901,-123.487478
2812-SFXMJ,Hat Creek,96040,40.789799,-121.474529
5014-WUQMG,Hornbrook,96044,41.962127,-122.527696
5312-TSZVC,Hyampom,96046,40.648024,-123.465088
2782-JEEBU,Los Molinos,96055,40.059385,-122.091481
5127-BZENZ,Mcarthur,96056,41.10831,-121.360362
2720-FVBQP,Mccloud,96057,41.251322,-122.105209
4522-XRWWI,Manton,96059,40.426679,-121.850421
3766-EJLFL,Mill Creek,96061,40.331975,-121.460674
5939-SXWHM,Millville,96062,40.531257,-122.148139
7643-RCHXS,Montgomery Creek,96065,40.877552,-121.885884
8246-SHFGA,Mount Shasta,96067,41.33832,-122.290756
0620-XEFWH,Oak Run,96069,40.689243,-122.037023
6485-QXWWE,Old Station,96071,40.656287,-121.428965
7321-VGNKU,Paskenta,96074,39.884395,-122.587513
5327-CNLUQ,Paynes Creek,96075,40.343213,-121.815412
7552-KEYGT,Platina,96076,40.367964,-122.937379
5816-JMLGY,Red Bluff,96080,40.186772,-122.388361
2927-QRRQV,Scott Bar,96085,41.737962,-123.07557
6265-SXWBU,Shingletown,96088,40.497441,-121.827524
7941-RCJOW,Tehama,96090,40.021787,-122.127576
2387-KDZQY,Weaverville,96093,40.759401,-122.939337
3584-WKTTW,Weed,96094,41.465121,-122.380947
3399-BMLVW,Whitmore,96096,40.637105,-121.906949
1971-DTCZB,Yreka,96097,41.764869,-122.671316
3374-PZLXD,Blairsden Graeagle,96103,39.783747,-120.661032
3813-DHBBB,Cedarville,96104,41.505916,-120.152505
2812-REYAT,Chilcoot,96105,39.872961,-120.198876
6518-PPLMZ,Clio,96106,39.745805,-120.580882
4939-KYYPY,Coleville,96107,38.42528,-119.475741
5930-GBIWP,Doyle,96109,40.012675,-120.101857
6022-KOUQO,Eagleville,96110,41.280341,-120.150381
2361-UPSND,Herlong,96113,40.198234,-120.18089
6035-RIIOM,Janesville,96114,40.294034,-120.512622
9504-DSHWM,Litchfield,96117,40.507272,-120.338228
5035-BVCXS,Loyalton,96118,39.637471,-120.226338
3533-UVMOM,Markleeville,96120,38.735789,-119.85798
1478-VPOAD,Calpine,96124,39.672813,-120.456699
9995-HOTOH,Sierra City,96125,39.600599,-120.636358
2988-PLAHS,Sierraville,96126,39.559709,-120.345639
1371-OJCEK,Standish,96128,40.346634,-120.386422
4999-IEZLT,Susanville,96130,40.559177,-120.612113
8883-ANODQ,Termo,96132,41.027281,-120.669427
2351-RRBUE,Tulelake,96134,41.813521,-121.492666
5980-BDHPY,Wendel,96136,40.345949,-120.081187
1498-DQNRX,Westwood,96137,40.271535,-121.018087
9469-WEJBT,Carnelian Bay,96140,39.227434,-120.091806
2581-VKIRT,Kings Beach,96143,39.246654,-120.029273
2851-MMUTZ,Tahoe Vista,96148,39.24124,-120.054765
3307-TLCUD,Los Angeles,90001,33.973616,-118.24902
6625-FLENO,Los Angeles,90002,33.949255,-118.246978
2967-MXRAV,Los Angeles,90003,33.964131,-118.272783
8189-HBVRW,Los Angeles,90005,34.059281,-118.30742
4163-KIUHY,Los Angeles,90006,34.048013,-118.293953
3500-NSDOA,Los Angeles,90008,34.008293,-118.346766
1171-TYKUR,Los Angeles,90010,34.062125,-118.315709
1219-NNDDO,Los Angeles,90015,34.039224,-118.266293
8388-DMKAE,Los Angeles,90016,34.028331,-118.354338
4403-BWPAY,Los Angeles,90017,34.052842,-118.264495
9659-QEQSY,Los Angeles,90018,34.028735,-118.317236
5405-ZMYXQ,Los Angeles,90019,34.049841,-118.33846
1442-OKRJE,Los Angeles,90021,34.029043,-118.239504
4737-AQCPU,Los Angeles,90022,34.02381,-118.156582
2808-CHTDM,Los Angeles,90024,34.066303,-118.435479
0793-TWELN,Los Angeles,90026,34.078991,-118.263804
3283-WCWXT,Los Angeles,90027,34.127194,-118.295647
5451-MHQOF,Los Angeles,90031,34.085807,-118.206617
4836-WNFNO,Los Angeles,90032,34.078821,-118.177576
9225-BZLNZ,Los Angeles,90033,34.050198,-118.210946
0354-VXMJC,Los Angeles,90034,34.030578,-118.399613
4422-QVIJA,Los Angeles,90035,34.051809,-118.383843
8332-OSJDW,Los Angeles,90038,34.088017,-118.327168
4735-BJKOU,Los Angeles,90039,34.110845,-118.259595
0274-JKUJR,Los Angeles,90040,33.994524,-118.149953
5740-YHGTW,Los Angeles,90041,34.137412,-118.207607
8917-SZTTJ,Los Angeles,90042,34.11572,-118.192754
1696-MZVAU,Los Angeles,90043,33.988543,-118.334081
7359-WWYJV,Los Angeles,90044,33.952714,-118.292061
4906-ZHGPK,Los Angeles,90046,34.108455,-118.362081
3795-GWTRD,Los Angeles,90048,34.072945,-118.37267
1298-PHBTI,Los Angeles,90049,34.091829,-118.491244
6223-DHJGV,Los Angeles,90056,33.987945,-118.370442
6961-MJKBO,Los Angeles,90057,34.061918,-118.277939
8158-WPEZG,Los Angeles,90061,33.92128,-118.274186
0727-BNRLG,Los Angeles,90064,34.037251,-118.423573
6435-SRWBJ,Los Angeles,90068,34.137411,-118.328915
9964-WBQDJ,West Hollywood,90069,34.093781,-118.381061
6303-KFWSL,Los Angeles,90071,34.052917,-118.255178
1702-CCFNJ,Los Angeles,90077,34.102084,-118.451629
8932-CZHRQ,Bell,90201,33.970343,-118.171368
0386-CWRGM,Beverly Hills,90210,34.099891,-118.414338
5515-RUGKN,Beverly Hills,90211,34.063947,-118.383001
0404-AHASP,Beverly Hills,90212,34.062095,-118.401508
7279-NMVJC,Compton,90220,33.88151,-118.234451
2081-VEYEH,Compton,90221,33.885811,-118.206459
9060-HJJRW,Culver City,90232,34.019323,-118.391902
2587-YNLES,Downey,90240,33.956228,-118.120993
7398-SKNQZ,Downey,90241,33.940884,-118.128628
1958-RNRKS,El Segundo,90245,33.917145,-118.401554
5136-RGMZO,Gardena,90247,33.890853,-118.297967
8345-MVDYC,Gardena,90248,33.876482,-118.284077
8226-BXGES,Gardena,90249,33.90139,-118.315697
1015-OWJKI,Lawndale,90260,33.88856,-118.351813
2040-XBAVJ,Malibu,90263,34.037037,-118.705803
8887-IPQNC,Manhattan Beach,90266,33.889632,-118.39737
8646-JCOMS,Maywood,90270,33.988572,-118.186565
1222-KJNZD,Palos Verdes Peninsula,90274,33.788208,-118.404955
0106-GHRQR,Rancho Palos Verdes,90275,33.753146,-118.367459
3768-VHXQO,Redondo Beach,90278,33.873395,-118.37019
8952-WCVCD,South Gate,90280,33.944624,-118.192615
2418-TPEUN,Topanga,90290,34.115192,-118.61017
3963-RYFNS,Venice,90291,33.991782,-118.479229
8540-ZQGEA,Playa Del Rey,90293,33.947305,-118.439841
4137-JOPHL,Inglewood,90302,33.975332,-118.355252
7801-CEDNV,Inglewood,90304,33.936827,-118.359824
3658-QQJYD,Santa Monica,90401,34.015481,-118.493231
1803-BGNBD,Santa Monica,90402,34.035849,-118.503508
6950-TWMYB,Santa Monica,90404,34.026334,-118.474222
5848-FHRFC,Santa Monica,90405,34.005439,-118.477507
2243-FNMMI,Torrance,90501,33.833699,-118.314387
2511-MORQY,Torrance,90502,33.833181,-118.292062
5356-KZCKT,Torrance,90503,33.840399,-118.353714
9470-XCCEM,Torrance,90504,33.867257,-118.330794
6519-CFDBX,Torrance,90505,33.807882,-118.347957
3902-MIVLE,Whittier,90601,34.007353,-118.033683
0409-WTMPL,Whittier,90602,33.972119,-118.020188
8763-KIAFH,Whittier,90603,33.945318,-117.992066
3669-WHAFY,Whittier,90604,33.929704,-118.01208
3055-VTCGS,Whittier,90605,33.960891,-118.032222
3144-KMTWZ,Whittier,90606,33.976678,-118.065875
2007-QVGAW,Cypress,90630,33.818477,-118.038307
5207-PLSTK,La Habra,90631,33.940619,-117.9513
2155-AMQRX,Norwalk,90650,33.905963,-118.08263
6181-AXXYF,Pico Rivera,90660,33.989524,-118.089299
5091-HFAZW,Santa Fe Springs,90670,33.933565,-118.062611
1568-LJSZU,Harbor City,90710,33.798266,-118.300237
7416-CKTEP,Lakewood,90715,33.841027,-118.078097
2586-CWXVV,Hawaiian Gardens,90716,33.830431,-118.074071
2348-KCJLT,Los Alamitos,90720,33.79499,-118.065591
8401-EMUWF,Paramount,90723,33.897122,-118.164432
4193-IBKSW,San Pedro,90731,33.736387,-118.284363
5377-NDTOU,San Pedro,90732,33.744119,-118.31448
2474-LCNUE,Sunset Beach,90742,33.719221,-118.073596
0839-QNXME,Surfside,90743,33.728273,-118.085304
3506-OVLKD,Wilmington,90744,33.782068,-118.262263
6650-VJONK,Carson,90746,33.859171,-118.252272
2178-PMGCJ,Long Beach,90802,33.752524,-118.210737
7492-TAFJD,Long Beach,90803,33.760458,-118.129725
2773-MADBQ,Long Beach,90804,33.783047,-118.1486
6016-LVTJQ,Long Beach,90805,33.864622,-118.179626
7860-KSUGX,Long Beach,90806,33.802664,-118.179971
8966-KZXXA,Long Beach,90807,33.830099,-118.182239
5149-QYTTU,Long Beach,90814,33.771612,-118.143866
2085-BOJKI,Long Beach,90822,33.778436,-118.118648
0817-HSUSE,Altadena,91001,34.196837,-118.142236
5442-PPTJY,Arcadia,91006,34.137319,-118.029837
1927-QEWMY,Arcadia,91007,34.128284,-118.047732
1663-MHLHE,Duarte,91010,34.145695,-117.95982
4450-MDZFX,Monrovia,91016,34.1528,-118.000482
6701-DHKWQ,Montrose,91020,34.2112,-118.230625
7554-AKDQF,Sierra Madre,91024,34.168686,-118.057505
0794-YVSGE,Pasadena,91101,34.146635,-118.139225
5423-BHIXO,Pasadena,91103,34.167465,-118.165327
6908-VVYHM,Pasadena,91104,34.165383,-118.123752
2959-EEXWB,Pasadena,91105,34.13946,-118.166649
1839-UMACK,Pasadena,91106,34.139402,-118.128658
3030-YDNRM,Pasadena,91107,34.159007,-118.087353
7321-KKSDU,San Marino,91108,34.122671,-118.112911
8286-AFUYI,Glendale,91203,34.153338,-118.262974
8356-WUAOJ,Glendale,91205,34.13658,-118.245839
9350-ZXYJC,La Crescenta,91214,34.239636,-118.245259
8958-JPTRR,Calabasas,91302,34.130861,-118.68346
6959-GQEGV,Canoga Park,91303,34.19829,-118.602203
3173-WSSUE,Canoga Park,91304,34.224377,-118.632656
1265-HVPZB,Winnetka,91306,34.209532,-118.577563
4115-UMJFQ,West Hills,91307,34.199787,-118.68493
7369-TRPFD,Chatsworth,91311,34.294142,-118.603883
1098-KFQEC,Encino,91316,34.150354,-118.518292
7190-XHTWJ,Newbury Park,91320,34.172071,-118.946262
5296-BFCYD,San Fernando,91340,34.286131,-118.435969
9359-JANWS,North Hills,91343,34.238802,-118.482296
3279-DYZQM,Santa Clarita,91350,34.502432,-118.41459
9575-IWCAZ,Valencia,91354,34.457005,-118.573726
7940-UQQUG,Thousand Oaks,91360,34.214054,-118.88109
3961-SXAXY,Thousand Oaks,91362,34.191842,-118.822796
7010-BRBUU,Woodland Hills,91364,34.153733,-118.593408
3566-HJGPK,Woodland Hills,91367,34.178068,-118.615714
3062-ICYZQ,Oak Park,91377,34.19225,-118.776874
9938-PRCVK,Stevenson Ranch,91381,34.364153,-118.615583
0973-KYVNF,Castaic,91384,34.506627,-118.699048
5129-HHMZC,Van Nuys,91401,34.178483,-118.431791
9637-CDTKZ,Fallbrook,92028,33.362575,-117.299644
3946-JEWRQ,Sherman Oaks,91403,34.147149,-118.463365
7873-CVMAW,Van Nuys,91405,34.202494,-118.448048
0463-WZZKO,Van Nuys,91406,34.195685,-118.490752
4524-QCSSM,Encino,91436,34.152875,-118.486056
5832-EXGTT,Burbank,91501,34.188339,-118.300942
2039-JONDJ,Burbank,91504,34.213049,-118.317651
7217-JYHOQ,Burbank,91505,34.174215,-118.345928
6695-FRVEC,Burbank,91506,34.169706,-118.323548
9894-QMIMJ,North Hollywood,91602,34.15136,-118.364786
8069-YQQAJ,Studio City,91604,34.139082,-118.39275
3466-WAESX,Rancho Cucamonga,91701,34.132275,-117.611478
9281-PKKZE,Azusa,91702,34.174493,-117.87068
3638-VBZTA,Baldwin Park,91706,34.098275,-117.967399
7459-IMVYU,Chino Hills,91709,33.942895,-117.725644
8563-OYMQY,Covina,91722,34.097345,-117.906736
0754-EEBDC,Covina,91723,34.084747,-117.886844
5777-ZPQNC,Covina,91724,34.08111,-117.853935
1951-IEYXM,Rancho Cucamonga,91730,34.10097,-117.57882
3318-NMQXL,El Monte,91731,34.079934,-118.046695
1022-RKXDR,South El Monte,91733,34.04622,-118.053753
2361-FJWNO,Rancho Cucamonga,91737,34.245289,-117.642503
2272-UOINI,Rancho Cucamonga,91739,34.133809,-117.523724
8232-UTFOZ,Glendora,91740,34.119363,-117.855059
3750-YHRYO,Glendora,91741,34.14649,-117.849815
6637-KYRCV,La Puente,91744,34.031441,-117.936436
5668-MEISB,Hacienda Heights,91745,33.998471,-117.973758
0129-QMPDR,La Puente,91746,34.038983,-117.991372
7188-CBBBA,Rowland Heights,91748,33.976753,-117.897367
5356-CSVSQ,La Verne,91750,34.144703,-117.770299
3221-CJMSG,Mira Loma,91752,33.999992,-117.535395
2801-NISEI,Mt Baldy,91759,34.231318,-117.662032
4623-ZKHLY,Ontario,91762,34.057256,-117.667677
6732-VAILE,Montclair,91763,34.072121,-117.698319
8201-AAXCB,Ontario,91764,34.074087,-117.605618
7696-CFTAT,Diamond Bar,91765,33.992416,-117.807874
2123-VSCOT,Pomona,91767,34.083086,-117.737997
2018-QKYGT,San Gabriel,91775,34.114772,-118.089431
2792-VPPET,San Gabriel,91776,34.089927,-118.095645
7409-JURKQ,Temple City,91780,34.101608,-118.055848
3247-MHJKM,Upland,91784,34.141146,-117.655583
1964-SVLEA,Upland,91786,34.105493,-117.660934
7297-DVYGA,West Covina,91790,34.066964,-117.937007
2239-CGBUZ,West Covina,91791,34.061634,-117.893169
0854-UYHZD,West Covina,91792,34.024405,-117.898722
7243-LCGGZ,Alhambra,91801,34.090925,-118.128164
8267-KFGYD,Alhambra,91803,34.074736,-118.145959
4890-VMUAV,Alpine,91901,32.827184,-116.703729
9261-WDCAF,Bonita,91902,32.67117,-117.00232
3764-MNMOI,Boulevard,91905,32.677097,-116.304991
7442-YGZFK,Campo,91906,32.673483,-116.472863
8229-BUJHX,Chula Vista,91911,32.607964,-117.059459
7449-HVPIV,Chula Vista,91913,32.64164,-116.985026
5504-WSIUR,Chula Vista,91914,32.688506,-116.938632
8466-PZBLH,Descanso,91916,32.912664,-116.635387
8735-IJJEG,Guatay,91931,32.857946,-116.561917
0564-MUUQK,Imperial Beach,91932,32.579134,-117.119009
0701-RFGFI,La Mesa,91941,32.759327,-116.99726
0019-EFAEP,La Mesa,91942,32.782501,-117.01611
5619-PTMIK,Lemon Grove,91945,32.733564,-117.033713
3737-XBQDD,Mount Laguna,91948,32.830852,-116.444601
5882-CMAZQ,National City,91950,32.67102,-117.095235
5846-QFDFI,Pine Valley,91962,32.800671,-116.483363
4445-KWOKW,Potrero,91963,32.619465,-116.593605
3511-APPBJ,Spring Valley,91977,32.726627,-116.994608
7967-HYCDE,Spring Valley,91978,32.730264,-116.950963
2430-RRYUW,Tecate,91980,32.587557,-116.636816
5447-WZAFP,Carlsbad,92008,33.148116,-117.306043
5110-CHOPY,Carlsbad,92009,33.098018,-117.258203
4425-OWHWB,El Cajon,92019,32.785165,-116.862648
7892-QVYKW,El Cajon,92020,32.79697,-116.969082
9675-ICXCT,El Cajon,92021,32.832706,-116.873258
4703-MQYKT,Escondido,92025,33.081478,-117.033814
0602-DDUML,Fallbrook,92028,33.362575,-117.299644
2208-MPXIO,Escondido,92029,33.079834,-117.134275
1960-UYCNN,Julian,92036,32.980678,-116.262854
3190-FZATL,Lakeside,92040,32.909873,-116.906774
7336-RLLRH,Oceanside,92054,33.351059,-117.420557
7710-JSYOA,Pala,92059,33.384345,-117.072619
9885-MFVSU,Poway,92064,32.984395,-117.013454
0607-MVMGC,Ranchita,92066,33.215251,-116.53633
3365-SAIGS,Rancho Santa Fe,92067,33.012751,-117.200617
8022-BECSI,Santa Ysabel,92070,33.174725,-116.743329
9993-LHIEB,Solana Beach,92075,33.001813,-117.263628
0266-CLZKZ,San Marcos,92078,33.119028,-117.166036
3977-QCRSL,Warner Springs,92086,33.323705,-116.626907
0017-DINOC,Rancho Santa Fe,92091,32.99356,-117.207121
7639-OPLNG,San Diego,92107,32.741852,-117.243453
1492-QGCLU,San Diego,92109,32.787836,-117.232376
7328-OWMOM,San Diego,92111,32.805518,-117.169052
4418-LZMSV,San Diego,92113,32.697098,-117.116587
5155-AZQPB,San Diego,92114,32.707892,-117.05512
1087-GRUYI,San Diego,92116,32.765299,-117.122565
2546-KZAAT,San Diego,92119,32.802959,-117.027095
0181-RITDD,San Diego,92120,32.807867,-117.060993
