Customer ID,City,Zip Code
3500-NSDOA,Los Angeles,90008
1171-TYKUR,Los Angeles,90010
1219-NNDDO,Los Angeles,90015
8388-DMKAE,Los Angeles,90016
4403-BWPAY,Los Angeles,90017
9659-QEQSY,Los Angeles,90018
5405-ZMYXQ,Los Angeles,90019
1442-OKRJE,Los Angeles,90021
4737-AQCPU,Los Angeles,90022
2808-CHTDM,Los Angeles,90024
0793-TWELN,Los Angeles,90026
3283-WCWXT,Los Angeles,90027
5451-MHQOF,Los Angeles,90031
4836-WNFNO,Los Angeles,90032
9225-BZLNZ,Los Angeles,90033
0354-VXMJC,Los Angeles,90034
4422-QVIJA,Los Angeles,90035
8332-OSJDW,Los Angeles,90038
4735-BJKOU,Los Angeles,90039
0274-JKUJR,Los Angeles,90040
5740-YHGTW,Los Angeles,90041
8917-SZTTJ,Los Angeles,90042
1696-MZVAU,Los Angeles,90043
7359-WWYJV,Los Angeles,90044
4906-ZHGPK,Los Angeles,90046
3795-GWTRD,Los Angeles,90048
1298-PHBTI,Los Angeles,90049
6223-DHJGV,Los Angeles,90056
6961-MJKBO,Los Angeles,90057
8158-WPEZG,Los Angeles,90061
0727-BNRLG,Los Angeles,90064
6435-SRWBJ,Los Angeles,90068
9964-WBQDJ,West Hollywood,90069
6303-KFWSL,Los Angeles,90071
1702-CCFNJ,Los Angeles,90077
8932-CZHRQ,Bell,90201
0386-CWRGM,Beverly Hills,90210
5515-RUGKN,Beverly Hills,90211
0404-AHASP,Beverly Hills,90212
7279-NMVJC,Compton,90220
2081-VEYEH,Compton,90221
9060-HJJRW,Culver City,90232
2587-YNLES,Downey,90240
7398-SKNQZ,Downey,90241
1958-RNRKS,El Segundo,90245
5136-RGMZO,Gardena,90247
8345-MVDYC,Gardena,90248
8226-BXGES,Gardena,90249
1015-OWJKI,Lawndale,90260
2040-XBAVJ,Malibu,90263
8887-IPQNC,Manhattan Beach,90266
8646-JCOMS,Maywood,90270
1222-KJNZD,Palos Verdes Peninsula,90274
0106-GHRQR,Rancho Palos Verdes,90275
3768-VHXQO,Redondo Beach,90278
8952-WCVCD,South Gate,90280
2418-TPEUN,Topanga,90290
3963-RYFNS,Venice,90291
8540-ZQGEA,Playa Del Rey,90293
4137-JOPHL,Inglewood,90302
7801-CEDNV,Inglewood,90304
3658-QQJYD,Santa Monica,90401
1803-BGNBD,Santa Monica,90402
6950-TWMYB,Santa Monica,90404
5848-FHRFC,Santa Monica,90405
2243-FNMMI,Torrance,90501
2511-MORQY,Torrance,90502
5356-KZCKT,Torrance,90503
9470-XCCEM,Torrance,90504
6519-CFDBX,Torrance,90505
3902-MIVLE,Whittier,90601
0409-WTMPL,Whittier,90602
8763-KIAFH,Whittier,90603
3669-WHAFY,Whittier,90604
3055-VTCGS,Whittier,90605
3144-KMTWZ,Whittier,90606
2007-QVGAW,Cypress,90630
5207-PLSTK,La Habra,90631
2155-AMQRX,Norwalk,90650
6181-AXXYF,Pico Rivera,90660
5091-HFAZW,Santa Fe Springs,90670
1568-LJSZU,Harbor City,90710
7416-CKTEP,Lakewood,90715
2586-CWXVV,Hawaiian Gardens,90716
2348-KCJLT,Los Alamitos,90720
8401-EMUWF,Paramount,90723
4193-IBKSW,San Pedro,90731
5377-NDTOU,San Pedro,90732
2474-LCNUE,Sunset Beach,90742
0839-QNXME,Surfside,90743
3506-OVLKD,Wilmington,90744
6650-VJONK,Carson,90746
2178-PMGCJ,Long Beach,90802
7492-TAFJD,Long Beach,90803
2773-MADBQ,Long Beach,90804
6016-LVTJQ,Long Beach,90805
7860-KSUGX,Long Beach,90806
8966-KZXXA,Long Beach,90807
5149-QYTTU,Long Beach,90814
2085-BOJKI,Long Beach,90822
0817-HSUSE,Altadena,91001
5442-PPTJY,Arcadia,91006
1927-QEWMY,Arcadia,91007
1663-MHLHE,Duarte,91010
4450-MDZFX,Monrovia,91016
6701-DHKWQ,Montrose,91020
7554-AKDQF,Sierra Madre,91024
0794-YVSGE,Pasadena,91101
5423-BHIXO,Pasadena,91103
6908-VVYHM,Pasadena,91104
2959-EEXWB,Pasadena,91105
1839-UMACK,Pasadena,91106
3030-YDNRM,Pasadena,91107
7321-KKSDU,San Marino,91108
8286-AFUYI,Glendale,91203
8356-WUAOJ,Glendale,91205
9350-ZXYJC,La Crescenta,91214
8958-JPTRR,Calabasas,91302
6959-GQEGV,Canoga Park,91303
3173-WSSUE,Canoga Park,91304
1265-HVPZB,Winnetka,91306
4115-UMJFQ,West Hills,91307
7369-TRPFD,Chatsworth,91311
1098-KFQEC,Encino,91316
7190-XHTWJ,Newbury Park,91320
5296-BFCYD,San Fernando,91340
9359-JANWS,North Hills,91343
3279-DYZQM,Santa Clarita,91350
9575-IWCAZ,Valencia,91354
7940-UQQUG,Thousand Oaks,91360
3961-SXAXY,Thousand Oaks,91362
7010-BRBUU,Woodland Hills,91364
3566-HJGPK,Woodland Hills,91367
3062-ICYZQ,Oak Park,91377
9938-PRCVK,Stevenson Ranch,91381
0973-KYVNF,Castaic,91384
5129-HHMZC,Van Nuys,91401
9637-CDTKZ,Fallbrook,92028
3946-JEWRQ,Sherman Oaks,91403
7873-CVMAW,Van Nuys,91405
0463-WZZKO,Van Nuys,91406
4524-QCSSM,Encino,91436
5832-EXGTT,Burbank,91501
2039-JONDJ,Burbank,91504
7217-JYHOQ,Burbank,91505
6695-FRVEC,Burbank,91506
9894-QMIMJ,North Hollywood,91602
8069-YQQAJ,Studio City,91604
3466-WAESX,Rancho Cucamonga,91701
9281-PKKZE,Azusa,91702
3638-VBZTA,Baldwin Park,91706
7459-IMVYU,Chino Hills,91709
8563-OYMQY,Covina,91722
0754-EEBDC,Covina,91723
5777-ZPQNC,Covina,91724
1951-IEYXM,Rancho Cucamonga,91730
3318-NMQXL,El Monte,91731
1022-RKXDR,South El Monte,91733
2361-FJWNO,Rancho Cucamonga,91737
2272-UOINI,Rancho Cucamonga,91739
8232-UTFOZ,Glendora,91740
3750-YHRYO,Glendora,91741
6637-KYRCV,La Puente,91744
5668-MEISB,Hacienda Heights,91745
0129-QMPDR,La Puente,91746
7188-CBBBA,Rowland Heights,91748
5356-CSVSQ,La Verne,91750
3221-CJMSG,Mira Loma,91752
2801-NISEI,Mt Baldy,91759
4623-ZKHLY,Ontario,91762
6732-VAILE,Montclair,91763
8201-AAXCB,Ontario,91764
7696-CFTAT,Diamond Bar,91765
2123-VSCOT,Pomona,91767
2018-QKYGT,San Gabriel,91775
2792-VPPET,San Gabriel,91776
7409-JURKQ,Temple City,91780
3247-MHJKM,Upland,91784
1964-SVLEA,Upland,91786
7297-DVYGA,West Covina,91790
2239-CGBUZ,West Covina,91791
0854-UYHZD,West Covina,91792
7243-LCGGZ,Alhambra,91801
8267-KFGYD,Alhambra,91803
4890-VMUAV,Alpine,91901
9261-WDCAF,Bonita,91902
3764-MNMOI,Boulevard,91905
7442-YGZFK,Campo,91906
8229-BUJHX,Chula Vista,91911
7449-HVPIV,Chula Vista,91913
5504-WSIUR,Chula Vista,91914
8466-PZBLH,Descanso,91916
8735-IJJEG,Guatay,91931
0564-MUUQK,Imperial Beach,91932
0701-RFGFI,La Mesa,91941
0019-EFAEP,La Mesa,91942
5619-PTMIK,Lemon Grove,91945
3737-XBQDD,Mount Laguna,91948
5882-CMAZQ,National City,91950
5846-QFDFI,Pine Valley,91962
4445-KWOKW,Potrero,91963
3511-APPBJ,Spring Valley,91977
7967-HYCDE,Spring Valley,91978
2430-RRYUW,Tecate,91980
5447-WZAFP,Carlsbad,92008
5110-CHOPY,Carlsbad,92009
4425-OWHWB,El Cajon,92019
7892-QVYKW,El Cajon,92020
9675-ICXCT,El Cajon,92021
4703-MQYKT,Escondido,92025
0602-DDUML,Fallbrook,92028
2208-MPXIO,Escondido,92029
1960-UYCNN,Julian,92036
3190-FZATL,Lakeside,92040
7336-RLLRH,Oceanside,92054
7710-JSYOA,Pala,92059
9885-MFVSU,Poway,92064
0607-MVMGC,Ranchita,92066
3365-SAIGS,Rancho Santa Fe,92067
8022-BECSI,Santa Ysabel,92070
9993-LHIEB,Solana Beach,92075
0266-CLZKZ,San Marcos,92078
3977-QCRSL,Warner Springs,92086
0017-DINOC,Rancho Santa Fe,92091
7639-OPLNG,San Diego,92107
1492-QGCLU,San Diego,92109
7328-OWMOM,San Diego,92111
4418-LZMSV,San Diego,92113
5155-AZQPB,San Diego,92114
1087-GRUYI,San Diego,92116
2546-KZAAT,San Diego,92119
0181-RITDD,San Diego,92120
5989-PGKJB,San Diego,92121
8272-ONJLV,San Diego,92123
1488-PBLJN,San Diego,92124
3778-FOAQW,San Diego,92127
4452-ROHMO,San Diego,92128
3090-LETTY,San Diego,92130
5349-AZPEW,San Diego,92131
9720-JJJOR,San Ysidro,92173
8100-HZZLJ,Indio,92201
7398-HPYZQ,Beaumont,92223
3546-GHEAE,Blythe,92225
2550-QHZGP,Calexico,92231
7519-JTWQH,Calipatria,92233
2538-OIMXF,Cathedral City,92234
8543-MSDMF,Coachella,92236
1170-SASML,Desert Hot Springs,92240
4872-JCVCA,Desert Hot Springs,92241
5346-BZCHP,Earp,92242
2038-LLMLM,El Centro,92243
1216-BGTSP,Imperial,92251
4138-NAXED,Joshua Tree,92252
0744-BIKKF,Mecca,92254
7483-IQWIB,Morongo Valley,92256
5248-KWLAR,Niland,92257
7996-MHXLW,Ocotillo,92259
7833-PKIHD,Palm Desert,92260
7061-OVMIM,Palm Springs,92262
5153-RTHKF,Palm Springs,92264
1852-QSWCD,Palo Verde,92266
9079-LWTFD,Pioneertown,92268
3392-EHMNK,Thermal,92274
5986-WWXDV,Salton City,92275
3061-BCKYI,Thousand Palms,92276
7228-PAQPD,Escondido,92027
7746-QYVCO,White Water,92282
5804-HYIEZ,Winterhaven,92283
5934-TSSAU,Landers,92285
3486-KHMLI,Adelanto,92301
6784-XYJAE,Fort Irwin,92310
3933-DQPWX,Barstow,92311
6661-EIPZC,Grand Terrace,92313
8957-THMOA,Big Bear City,92314
2251-PYLPB,Big Bear Lake,92315
5555-RNPGT,Bloomington,92316
1057-FOGLZ,Calimesa,92320
8087-LGYHQ,Crestline,92325
4137-BTIKL,Daggett,92327
2190-BCXEC,Death Valley,92328
6227-FBDXH,Essex,92332
2911-WDXMV,Fontana,92335
4547-FZJWE,Forest Falls,92339
7422-WNBTY,Green Valley Lake,92341
0842-IWYCP,Helendale,92342
3521-HTQTV,Hesperia,92345
3744-ZBHON,Highland,92346
3373-DIUUN,Hinkley,92347
8383-SGHJU,Lake Arrowhead,92352
7607-QKKTJ,Loma Linda,92354
7707-PYBBH,Lucerne Valley,92356
8984-HPEMB,Lytle Creek,92358
4139-DETXS,Needles,92363
9779-DPNEJ,Nipton,92364
9805-FILKB,Temecula,92592
5793-YOLJN,Oro Grande,92368
0673-IGUQO,Phelan,92371
4123-FCVCB,Pinon Hills,92372
8819-IMISP,Redlands,92373
8311-UEUAB,Rialto,92376
5858-EAFCZ,Rialto,92377
1163-ONYEY,Shoshone,92384
5656-MJEFC,Victorville,92392
6082-OQFBA,Victorville,92394
8974-OVACP,Yermo,92398
4010-YLMVT,Yucaipa,92399
1379-FRVEB,San Bernardino,92401
8612-GXIDD,San Bernardino,92404
6288-CHQJB,San Bernardino,92405
8160-HOWOX,San Bernardino,92407
6648-INWPS,San Bernardino,92410
4223-BKEOR,San Bernardino,92411
1763-WQFUK,Riverside,92503
1391-UBDAR,Riverside,92504
8894-JVDCV,Riverside,92505
2023-VQFDL,Riverside,92506
1345-GKDZZ,Riverside,92507
2014-MKGMH,Riverside,92508
5628-FCGYG,Riverside,92509
2560-WBWXF,March Air Reserve Base,92518
0248-IPDFW,Lake Elsinore,92530
7978-DKUQH,Lake Elsinore,92532
4335-UPJSI,Aguanga,92536
1784-EZDKJ,Hemet,92544
9297-FVVDH,Hemet,92545
8007-YYPWD,Homeland,92548
7101-HRBLJ,Idyllwild,92549
6635-CPNUN,Moreno Valley,92553
5453-YBTWV,Moreno Valley,92557
5039-LZRQT,Mountain Center,92561
6418-PIQSP,Perris,92570
8220-OCUFY,Perris,92571
3995-WFCSM,San Jacinto,92582
1895-QTKDO,San Jacinto,92583
2038-OEQZH,Menifee,92584
1178-PZGAB,Sun City,92585
2626-VEEWG,Sun City,92587
1657-DYMBM,Temecula,92591
7311-MQJCH,Temecula,92592
1136-XGEQU,Winchester,92596
2530-FMFXO,Irvine,92602
6844-DZKRF,Irvine,92604
5970-GHJAW,Irvine,92612
8879-XUAHX,Irvine,92614
3689-MOZGR,Irvine,92618
4195-PNGZS,Irvine,92620
5003-XZWWO,Capistrano Beach,92624
6922-NCEDI,Costa Mesa,92627
9891-NQDBD,Lake Forest,92630
6131-IUNXN,Huntington Beach,92646
8548-AWOFC,Huntington Beach,92647
9798-DRYDS,Huntington Beach,92648
8532-UEFWH,Huntington Beach,92649
6296-DDOOR,Laguna Beach,92651
7951-VRDVK,Laguna Hills,92653
4815-YOSUK,Aliso Viejo,92656
4365-MSDYN,San Clemente,92672
7036-TYDEC,San Clemente,92673
5802-ADBRC,San Juan Capistrano,92675
8076-FEZKJ,Silverado,92676
5197-YPYBZ,Laguna Niguel,92677
4312-GVYNH,Westminster,92683
0839-JTCUD,Mission Viejo,92691
5494-WOZRZ,Mission Viejo,92692
2234-EOFPT,Santa Ana,92701
8619-IJNDK,Santa Ana,92703
8378-LKJAF,Santa Ana,92704
1153-GNOLC,Santa Ana,92707
3298-QEICA,Fountain Valley,92708
0788-DXBFY,Tustin,92780
3496-LFSZU,Anaheim,92801
5242-UOWHD,Anaheim,92802
6479-SZPLM,Anaheim,92805
8097-VBQTZ,Anaheim,92806
4500-HKANN,Anaheim,92807
9917-KWRBE,Anaheim,92808
2212-LYASK,Brea,92823
1393-IMKZG,Fullerton,92831
8069-RHUXK,Fullerton,92832
2908-WGAXL,Fullerton,92835
3378-AJRAO,Garden Grove,92840
6050-FFXES,Garden Grove,92844
0362-RAOQO,Norco,92860
9554-DFKIC,Villa Park,92861
5527-ACHSO,Orange,92865
0829-DDVLK,Orange,92866
1399-UBQIU,Orange,92867
1813-JLKWR,Orange,92868
9537-VHDTA,Corona,92879
4957-TIALW,Corona,92880
2054-PJOCK,Corona,92881
9150-HEPMB,Corona,92882
9030-QGZNL,Corona,92883
3126-WQMGH,Yorba Linda,92887
7176-WRTNX,Ventura,93004
9239-GZHZE,Carpinteria,93013
7205-BAIAD,Fillmore,93015
8064-RAVOH,Oxnard,93030
0219-QAERP,Oxnard,93033
8963-JLGJT,Santa Barbara,93105
2135-DQWAQ,Santa Barbara,93111
4056-QHXHZ,Goleta,93117
7401-JIXNM,Arvin,93203
9339-FIIJL,Avenal,93204
6670-MFRPK,Coalinga,93210
6177-PEVRA,Corcoran,93212
4813-HQMGZ,Ducor,93218
7579-KKLOE,Earlimart,93219
8402-EIVQS,Frazier Park,93222
4947-DSMXK,Farmersville,93223
7245-NIIWQ,Fellows,93224
0002-ORFBO,Frazier Park,93225
3324-OIRTO,Glennville,93226
5414-OFQCB,Hanford,93230
4967-WPNCF,Huron,93234
8499-BRXTD,Kernville,93238
9154-QDGTH,Kettleman City,93239
8197-BFWVU,Lake Isabella,93240
2577-GVSIL,Lamont,93241
9367-OIUXP,Laton,93242
6770-UAYGJ,Lebec,93243
6463-HHXJR,Lemon Cove,93244
7928-VJYAB,Lemoore,93245
1187-WILMM,Lindsay,93247
1306-RPWXZ,Mc Farland,93250
3097-PYWXL,New Cuyama,93254
2266-SJNAT,Temecula,92592
2972-YDYUW,Posey,93260
1104-FEJAM,Richgrove,93261
2809-ILCYT,Sequoia National Park,93262
5499-ECUTN,Shafter,93263
4981-FLTMF,Springville,93265
3113-IWHLC,Strathmore,93267
4277-BWBML,Three Rivers,93271
0234-TEVTT,Tulare,93274
4304-TSPVK,Tupman,93276
1552-AAGRX,Visalia,93277
2637-FKFSY,Wasco,93280
7874-ECPQJ,Wofford Heights,93285
0020-INWCK,Woodlake,93286
7089-RKVSZ,Woody,93287
2683-JXWQQ,Visalia,93291
9548-ZMVTX,Visalia,93292
8739-XNIKG,Bakersfield,93301
9755-JHNMN,Bakersfield,93304
3981-QSVQI,Bakersfield,93305
2789-HQBOU,Bakersfield,93306
9424-CMPOG,Bakersfield,93307
5067-WJEUN,Bakersfield,93308
3450-WXOAT,Bakersfield,93309
9251-WNSOD,Bakersfield,93311
6974-DAFLI,Bakersfield,93312
2616-UUTFK,Bakersfield,93313
7064-JHXCE,San Luis Obispo,93401
7989-AWGEH,San Luis Obispo,93405
4373-VVHQL,Arroyo Grande,93420
4559-UWIHT,Atascadero,93422
6650-BWFRT,Cambria,93428
9570-KYEUA,Casmalia,93429
6993-YGFJV,Cayucos,93430
2712-SYWAY,Creston,93432
0730-BGQGF,Grover Beach,93433
5498-IBWPI,Guadalupe,93434
9101-NTIXF,Lompoc,93436
9314-QDMDW,Los Alamos,93440
9308-ANMVE,Los Olivos,93441
3413-DHLPB,Oceano,93445
7649-PHJVR,Paso Robles,93446
6114-TCFID,Pismo Beach,93449
3787-TRIAL,San Ardo,93450
5156-UMKOW,San Simeon,93452
1247-QBVSH,Santa Margarita,93453
6734-GMPVK,Santa Maria,93454
9822-OAOVB,Santa Maria,93455
6161-ERDGD,Santa Maria,93458
1226-JZNKR,Santa Ynez,93460
7318-EIVKO,Shandon,93461
3771-PZOBW,Solvang,93463
8231-BSWXX,Mojave,93501
7389-KBFIT,Big Pine,93513
7176-WIONM,Bishop,93514
5141-ZUVBH,Boron,93516
7623-HKYRK,Caliente,93518
0310-SUCIN,Darwin,93522
5197-PYEPU,Edwards,93523
6619-RPLQZ,June Lake,93529
3275-RHRNE,Keeler,93530
3503-TYDAY,Keene,93531
6901-GOGZG,Lake Hughes,93532
7021-XSNYE,Lancaster,93535
9621-OUPYD,Lancaster,93536
8982-NHAVY,Littlerock,93543
4307-KWMXE,Llano,93544
2450-ZKEED,Mammoth Lakes,93546
3694-DELSO,Olancha,93549
3893-JRNFS,Palmdale,93550
1133-KXCGE,Palmdale,93552
0142-GVYSN,Randsburg,93554
1049-FYSYG,Temecula,92592
1821-BUCWY,Valyermo,93563
8314-DPQHL,Auberry,93602
1465-WCZVT,Badger,93603
9481-SFCQY,Bass Lake,93604
0567-GGCAC,Biola,93606
8884-MRNSU,Caruthers,93609
2171-UDMFD,Chowchilla,93610
9802-CAQUT,Coarsegold,93614
0187-WZNAB,Del Rey,93616
1475-VWVDO,Dos Palos,93620
1357-MVDOZ,Firebaugh,93622
7602-MVRMB,Fish Camp,93623
5406-KGRMX,Helm,93627
5968-HYJRZ,Kerman,93630
7140-ADSMJ,Los Banos,93635
2230-XTUWL,Madera,93637
7706-YLMQA,Madera,93638
2585-KTFRE,Escondido,92027
7994-UYIVZ,Miramonte,93641
7717-BICXI,O Neals,93645
6559-RAKOZ,Orange Cove,93646
4716-MRVEN,Parlier,93648
2143-LJULT,Fresno,93650
3200-MNQTF,Raisin City,93652
6164-HXUGH,Raymond,93653
5630-IXDXV,Reedley,93654
0320-DWVTU,Riverdale,93656
9135-MGVPY,Sanger,93657
1212-GLHMD,San Joaquin,93660
7878-JGDKK,Selma,93662
1088-AUUZZ,Shaver Lake,93664
9588-OZDMQ,Tollhouse,93667
6476-EPYZR,Wishon,93669
1174-FGIFN,Squaw Valley,93675
6620-HVDUJ,Fresno,93701
1032-MAELW,Fresno,93703
7641-TQFHN,Fresno,93704
1552-TKMXS,Fresno,93705
8622-ZLFKO,Fresno,93710
6188-UXBBR,Fresno,93720
2333-KWEWW,Fresno,93721
5702-SKUOB,Fresno,93722
1134-YWTYF,Fresno,93725
6061-GWWAV,Fresno,93726
0679-TDGAK,Fresno,93727
6585-WCEWR,Fresno,93728
9067-YGSCA,Salinas,93901
9067-SQTNS,Salinas,93905
1776-SPBWV,Salinas,93907
9668-PUGNU,Escondido,92027
9405-GPBBG,Carmel By The Sea,93921
1926-QUZNN,Carmel,93923
5829-NVSQN,Gonzales,93926
9565-AXSMR,Greenfield,93927
8869-LIHMK,King City,93930
0447-RXSGD,Monterey,93940
4927-WWOOZ,Pacific Grove,93950
5788-YPOEG,Pebble Beach,93953
0661-KBKPA,Seaside,93955
9081-WWXKP,Soledad,93960
0784-ZQJZX,Spreckels,93962
3133-PZNSR,Belmont,94002
0722-SVSFK,Half Moon Bay,94019
3612-YVGSJ,La Honda,94020
5397-NSKQG,Los Altos,94022
8565-HBFNN,Los Altos,94024
8670-ERCJH,Portola Valley,94028
7758-UJWYS,Millbrae,94030
2050-ONYDQ,Montara,94037
7055-JCGNI,Moss Beach,94038
0739-UUAJR,Mountain View,94040
4826-DXMUP,Mountain View,94041
7285-KLOTR,Pacifica,94044
0654-PQKDW,Pescadero,94060
7175-NTIXE,Redwood City,94061
7963-SHNDT,Redwood City,94062
0188-GWFLE,Redwood City,94065
8129-GMVGI,San Bruno,94066
2882-DDZPG,San Carlos,94070
3547-LQRIK,San Gregorio,94074
5843-TTHGI,Sunnyvale,94086
1849-RJYIG,Sunnyvale,94087
8868-GAGIO,Sunnyvale,94089
4061-UKJWL,San Francisco,94102
5380-XPJNZ,San Francisco,94103
8263-QMNTJ,San Francisco,94104
3230-JCNZS,San Francisco,94107
0277-ORXQS,San Francisco,94108
7996-BPXHY,San Francisco,94111
3227-WLKLI,San Francisco,94112
2266-FUBDZ,San Francisco,94115
8237-ULIXL,San Francisco,94116
8216-AZUUZ,San Francisco,94118
9153-BTBVV,San Francisco,94121
5186-PEIZU,San Francisco,94124
1074-AMIOH,San Francisco,94127
4361-FEBGN,San Francisco,94131
0380-ZCSBI,San Francisco,94133
7145-FEJWU,San Francisco,94134
3969-JQABI,Palo Alto,94303
9624-EGDEQ,Palo Alto,94304
1051-EQPZR,Stanford,94305
5849-ASHZJ,Palo Alto,94306
5780-INQIK,San Mateo,94401
8384-FZBJK,San Mateo,94404
3750-RNQKR,Alameda,94501
0962-CQPWQ,Alameda,94502
3096-YXENJ,Danville,94506
1265-BCFEO,Alamo,94507
5837-LXSDN,Angwin,94508
5945-AZYHT,Antioch,94509
8325-QRPZR,Benicia,94510
6384-VMJHP,Bethel Island,94511
2262-SLNVK,Birds Landing,94512
7730-CLDSV,Brentwood,94513
1135-HIORI,Byron,94514
0164-APGRB,Calistoga,94515
6481-ESCNL,Clayton,94517
1790-NESIO,Concord,94518
1550-EENBN,Concord,94519
8198-RKSZG,El Cerrito,94530
9297-EONCV,Fremont,94536
1069-QJOEE,Hayward,94541
7799-DSEWS,Hayward,94544
8766-PAFNE,Hayward,94545
3130-ICDUP,Hercules,94547
0820-FNRNX,Lafayette,94549
0880-FVFWF,Livermore,94550
4611-ANLQC,Castro Valley,94552
4213-HKBJO,Martinez,94553
2792-LSHWX,Fremont,94555
0014-BMAQU,Napa,94558
9018-PCIOK,Newark,94560
4837-QUSFT,Oakley,94561
9953-ZMKSM,Pinole,94564
7665-NKLAV,Pleasanton,94566
4391-LNRXK,Port Costa,94569
8562-GHPPI,San Leandro,94577
5893-PYOLZ,San Leandro,94578
4986-MXSFP,San Leandro,94579
6131-FOYAS,San Lorenzo,94580
3027-YNWZU,San Ramon,94583
5609-IMCGG,Suisun City,94585
4727-MCYZG,Union City,94587
9481-WHGWY,Pleasanton,94588
4328-VUFWD,Vallejo,94591
3301-LSLWQ,Vallejo,94592
7473-ZBDSN,Walnut Creek,94595
3166-PNEOF,Walnut Creek,94596
5639-NTUPK,Walnut Creek,94598
8780-YRMTT,Yountville,94599
5140-FOMCQ,Oakland,94602
6242-SGYTS,Oakland,94603
8414-OOEEL,Oakland,94606
8454-AATJP,Oakland,94607
4531-AUZNK,Oakland,94610
4191-XOVOM,Oakland,94611
2150-OEGBV,Oakland,94612
4878-BUNFV,Oakland,94621
1872-EBWSC,Berkeley,94702
7026-YMSBE,Berkeley,94704
6997-UVGOX,Albany,94706
9674-EHPPG,Berkeley,94707
5440-VHLUL,Berkeley,94710
5781-BKHOP,Richmond,94801
5213-TWWJU,Richmond,94804
7629-WIXZF,San Rafael,94903
5445-GLVOT,Greenbrae,94904
3976-HXHCE,Belvedere Tiburon,94920
2466-NEJOJ,Bodega,94922
0254-KCJGT,Bodega Bay,94923
5472-CVMDX,Bolinas,94924
6461-SZMCV,Corte Madera,94925
8150-QUDFX,Rohnert Park,94928
2346-DJQTB,Fairfax,94930
1697-LYYYX,Cotati,94931
1942-OQFRW,Forest Knolls,94933
9640-ZSLDC,Lagunitas,94938
4231-LZUYM,Larkspur,94939
3594-BDSOA,Novato,94947
5133-VRSAB,Olema,94950
5996-DAOQL,Penngrove,94951
6838-YAUVY,Petaluma,94952
0484-JPBRU,Petaluma,94954
7883-ROJOC,Point Reyes Station,94956
0244-LGNFY,San Anselmo,94960
7274-CGTOD,San Geronimo,94963
4635-EJYPD,Tomales,94971
1866-ZSLJM,Valley Ford,94972
4636-TVXVG,Woodacre,94973
4236-UJPWO,Alviso,95002
9392-XBGTD,Aptos,95003
6402-SSEJG,Ben Lomond,95005
1169-SAOCL,Brookdale,95007
1110-KYLGQ,Campbell,95008
9929-PLVPA,Capitola,95010
3518-PZXZQ,Castroville,95012
2371-JUNGC,Cupertino,95014
5074-FBGHB,Freedom,95019
2351-BKRZW,Gilroy,95020
4455-BFSPD,Escondido,92027
3948-KXDUF,Los Gatos,95033
2323-ARSVR,Milpitas,95035
0815-MFZGM,Morgan Hill,95037
5480-XTFFL,Mount Hermon,95041
8295-FHIVV,Paicines,95043
9086-YJYXS,San Martin,95046
1179-INLAT,Santa Clara,95050
7909-FIOIY,Santa Clara,95051
6351-SCJKT,Santa Cruz,95062
5468-BPMMO,Santa Cruz,95064
0197-PNKNK,Scotts Valley,95066
2439-QKJUL,Saratoga,95070
1194-SPVSP,Soquel,95073
9534-NSXEM,Watsonville,95076
8929-KSWIH,San Jose,95111
2250-IVBWA,San Jose,95112
1810-MVMAI,San Jose,95113
9506-UXUSK,San Jose,95116
1229-RCALF,San Jose,95117
3572-UOLYZ,San Jose,95118
1429-UYJSV,San Jose,95119
6366-XIVKZ,San Jose,95122
3470-OBUET,San Jose,95123
2770-NSVDG,San Jose,95124
9375-MHRRS,San Jose,95125
4860-YZGZM,San Jose,95128
6599-GZWCM,San Jose,95129
7037-MTYVW,San Jose,95133
4760-THGOT,San Jose,95134
4016-BJKTZ,San Jose,95136
6584-VQMYT,San Jose,95138
9838-BFCQT,San Jose,95139
2790-XUYMV,Mount Hamilton,95140
0581-MDMPW,San Jose,95148
1023-BQXZE,Stockton,95203
9163-GHAYE,Stockton,95204
3904-UKFRE,Stockton,95205
5353-WILCI,Stockton,95206
0058-EVZWM,Stockton,95209
7009-PCARS,Stockton,95215
0519-DRGTI,Stockton,95219
1017-FBQMM,Acampo,95220
1985-MBRYP,Arnold,95223
9372-TXXPS,Burson,95225
3259-QMXUN,Campo Seco,95226
1015-JPFYW,Clements,95227
6645-MXQJT,Copperopolis,95228
5804-JMYIO,Glencoe,95232
6484-LATFU,Linden,95236
7599-NTMDP,Lockeford,95237
0536-ACXIP,Lodi,95242
0936-NQLJU,Mokelumne Hill,95245
1575-KRZZE,Murphys,95247
3251-YMVWZ,San Andreas,95249
4884-LEVMQ,Valley Springs,95252
8857-CUPFQ,Wallace,95254
7610-TVOPG,West Point,95255
3638-DIMPH,Wilseyville,95257
1845-ZLLIG,Woodbridge,95258
8559-WNQZS,Atwater,95301
1699-UOTXU,Big Oak Flat,95305
0635-WKOLD,Ceres,95307
5993-JSUWV,Columbia,95310
4518-FZBSX,Coulterville,95311
6988-CJEYV,Crows Landing,95313
3097-FQTVJ,Denair,95316
5465-BUBFA,El Nido,95317
7299-GNVPL,El Portal,95318
9743-DQKQW,Escalon,95320
1215-VFYVK,Groveland,95321
9371-BITHB,Gustine,95322
9093-FPDLG,Hilmar,95324
