Customer ID,City,Population
3847-BAERP,Bass Lake,613
5135-GRQJV,Cantua Creek,1766
7089-IVVAZ,Cantua Creek,1766
4992-LTJNE,Cantua Creek,1766
1453-RZFON,Cantua Creek,1766
2384-OVPSA,Caruthers,5446
2202-OUTMO,Caruthers,5446
8884-MRNSU,Caruthers,5446
8263-OKETD,Caruthers,5446
1371-WEPDS,Chowchilla,19391
0810-BDHAW,Chowchilla,19391
2171-UDMFD,Chowchilla,19391
0670-KDOMA,Chowchilla,19391
3349-ANQNH,Del Rey,1965
9871-ELEYA,Del Rey,1965
0187-WZNAB,Del Rey,1965
9974-JFBHQ,Del Rey,1965
5937-EORGB,Five Points,1852
3009-JWMPU,Five Points,1852
3325-FUYCG,Five Points,1852
5214-NLTIT,Five Points,1852
4583-PARNH,Kerman,14062
3138-BKYAV,Kerman,14062
5968-HYJRZ,Kerman,14062
2650-GYRYL,Kerman,14062
0716-BQNDX,Madera,28434
4289-DTDKW,Madera,28434
2230-XTUWL,Madera,28434
6627-CFOSN,Madera,28434
1162-ECVII,Fresno,26580
6092-QZVPP,Fresno,26580
7641-TQFHN,Fresno,26580
2969-VAPYH,Fresno,26580
8695-ARGXZ,Fresno,60889
6559-ILWKJ,Fresno,60889
0422-OHQHQ,Fresno,60889
5702-SKUOB,Fresno,60889
1697-NVVGY,Fresno,16346
7408-OFWXJ,Fresno,16346
6585-WCEWR,Fresno,16346
5214-CHIWJ,Fresno,16346
9112-WSNPU,Monterey,32857
0979-MOZQI,Monterey,32857
0447-RXSGD,Monterey,32857
0906-QVPMS,Monterey,32857
4118-CEVPF,Redwood City,25569
4088-YLDSU,Redwood City,25569
0730-KOAVE,Redwood City,25569
7963-SHNDT,Redwood City,25569
1635-NZATJ,Alameda,58555
0835-DUUIQ,Alameda,58555
3750-RNQKR,Alameda,58555
9975-GPKZU,Alameda,58555
9943-VSZUV,Alamo,15187
6115-ZTBFQ,Alamo,15187
1265-BCFEO,Alamo,15187
5161-UBZXI,Alamo,15187
9355-NPPFS,Fremont,56126
9117-SHLZX,Fremont,56126
7593-JNWRU,Fremont,56126
5198-HQAEN,Fremont,56126
9971-ZWPBF,Orinda,17964
6877-TJMBR,Orinda,17964
2483-XSSMZ,Orinda,17964
4123-DVHPH,Orinda,17964
2957-JIRMN,Vallejo,51665
7047-YXDMZ,Vallejo,51665
4328-VUFWD,Vallejo,51665
7504-UWHNB,Vallejo,51665
5271-DBYSJ,Berkeley,10737
9462-MJUAW,Berkeley,10737
8329-GWVPJ,Berkeley,10737
3969-GYXEL,Berkeley,10737
3915-ODIYG,Cotati,7936
8329-IBCTI,Cotati,7936
6996-KNSML,Cotati,7936
1697-LYYYX,Cotati,7936
0282-NVSJS,Aromas,3373
3387-VATUS,Aromas,3373
4194-WHFCB,Aromas,3373
7691-XVTZH,Aromas,3373
4884-ZTHVF,Santa Cruz,8365
5624-BQSSA,Santa Cruz,8365
8717-VCTXJ,Santa Cruz,8365
2824-DXNKN,Santa Cruz,8365
3055-OYMSE,Saratoga,30589
4159-NAAIX,Saratoga,30589
2439-QKJUL,Saratoga,30589
0848-ZGQIJ,Saratoga,30589
1468-DEFNC,San Jose,13481
2691-NZETQ,San Jose,13481
9330-DHBFL,San Jose,13481
8630-FJLIB,San Jose,13481
9605-WGJVW,Stockton,30476
0137-UDEUO,Stockton,30476
9553-DLCLU,Stockton,30476
9163-GHAYE,Stockton,30476
4627-MIHJH,Stockton,40611
6023-YEBUP,Stockton,40611
3522-CDKHF,Stockton,40611
2001-EWBQU,Stockton,40611
5553-AOINX,Copperopolis,2633
0621-CXBKL,Copperopolis,2633
6645-MXQJT,Copperopolis,2633
0365-GXEZS,Copperopolis,2633
3258-SANFR,Big Oak Flat,167
0125-LZQXK,Big Oak Flat,167
6711-FLDFB,Big Oak Flat,167
1699-UOTXU,Big Oak Flat,167
4833-QTJNO,Coulterville,2271
3164-YAXFY,Coulterville,2271
4518-FZBSX,Coulterville,2271
7251-XFOIL,Coulterville,2271
2322-VCZHZ,El Portal,579
0080-OROZO,El Portal,579
7299-GNVPL,El Portal,579
3120-FAZKD,El Portal,579
6383-ZTSIW,Gustine,7872
4702-IOQDC,Gustine,7872
8221-HVAYI,Gustine,7872
9371-BITHB,Gustine,7872
0118-JPNOY,Le Grand,3256
5370-IIVVL,Le Grand,3256
5485-ITNPC,Le Grand,3256
8327-WKMIE,Le Grand,3256
9000-PLFUZ,Merced,59289
6077-BDPXA,Merced,59289
9512-PHSMG,Merced,59289
6368-NWMCE,Merced,59289
1658-XUHBX,Modesto,13343
9897-KXHCM,Modesto,13343
7244-KXYZN,Modesto,13343
0103-CSITQ,Modesto,13343
2378-HTWFW,Newman,8504
2672-HUYVI,Newman,8504
0784-GTUUK,Newman,8504
8671-KKKOS,Newman,8504
3719-TDVQB,Ripon,12646
9091-WTUUY,Ripon,12646
8347-GDTMP,Ripon,12646
4860-IJUDE,Ripon,12646
0201-MIBOL,Salida,12466
3165-HDOEW,Salida,12466
6746-WAUWT,Salida,12466
9688-YGXVR,Salida,12466
5188-HGMLP,Middletown,7789
6260-ONULR,Middletown,7789
0208-BPQEJ,Middletown,7789
7569-NMZYQ,Middletown,7789
4476-OSWTN,Witter Springs,240
4566-QVRRW,Witter Springs,240
5815-HGGHV,Witter Springs,240
3594-KADLU,Witter Springs,240
6726-WEXXK,Fields Landing,228
4290-BSXUX,Fields Landing,228
5158-RIVOP,Fields Landing,228
7663-CUXZB,Fields Landing,228
4023-RTIQM,Redcrest,400
1371-DWPAZ,Redcrest,400
4177-JPDFU,Redcrest,400
5701-ZIKJE,Redcrest,400
8904-OPDCK,Citrus Heights,41636
3084-DOWLE,Citrus Heights,41636
1498-NHTLT,Citrus Heights,41636
5537-UXXVS,Citrus Heights,41636
6734-FQAJX,Somerset,2958
1830-GGFNM,Somerset,2958
5133-POWUA,Somerset,2958
9356-AXGMP,Somerset,2958
2378-VTKDH,Woodland,38547
4250-FDVOU,Woodland,38547
7560-QRBXH,Woodland,38547
6119-SPUDB,Woodland,38547
6121-TNHBO,Sacramento,44683
8681-ICONS,Sacramento,44683
2817-LVCPP,Sacramento,44683
3646-ITDGM,Sacramento,44683
5119-NZPTV,Sacramento,72199
8740-CRYFY,Sacramento,72199
1621-YNCJH,Sacramento,72199
5038-ETMLM,Sacramento,72199
3865-ZYKAD,Sacramento,42832
4763-PGDPO,Sacramento,42832
4822-NGOCH,Sacramento,42832
1064-FBXNK,Sacramento,42832
4868-AADLV,Durham,3524
4472-VESGY,Durham,3524
8903-WMRNW,Durham,3524
4182-BGSIQ,Durham,3524
3518-FSTWG,Paradise,28318
9207-ZPANB,Paradise,28318
9766-HGEDE,Paradise,28318
0921-OHLVP,Paradise,28318
0230-UBYPQ,Hyampom,268
5312-TSZVC,Hyampom,268
0750-EKNGL,Hyampom,268
7869-ZYDST,Hyampom,268
1104-TNLZA,Klamath River,482
9254-RBFON,Klamath River,482
5519-NPHVG,Klamath River,482
2305-MRGLV,Klamath River,482
5195-KPUNQ,Lakehead,1236
1205-WNWPJ,Lakehead,1236
8043-PNYSD,Lakehead,1236
8404-VIOMB,Lakehead,1236
6969-MVBAI,Davis Creek,104
4132-KALRO,Davis Creek,104
7839-NUIAA,Davis Creek,104
4909-JOUPP,Tahoma,1291
3669-LVWZB,Tahoma,1291
9194-GFVOI,Tahoma,1291
6437-UDQJM,Los Angeles,47487
9158-VCTQB,Los Angeles,47487
0697-ZMSWS,Los Angeles,47487
1680-VDCWW,Los Angeles,47487
6527-PZFPV,Los Angeles,47487
3411-WLRSQ,Los Angeles,32562
1502-XFCVR,Los Angeles,32562
6234-RAAPL,Los Angeles,32562
8332-OSJDW,Los Angeles,32562
8690-ZVLCL,Los Angeles,32562
3588-WSTTJ,Los Angeles,10470
1215-FIGMP,Los Angeles,10470
1702-CCFNJ,Los Angeles,10470
3865-ZFZIB,Los Angeles,10470
2073-QBVBI,Los Angeles,10470
5481-NTDOH,Whittier,19109
4628-WQCQQ,Whittier,19109
5256-SKJGO,Whittier,19109
8763-KIAFH,Whittier,19109
4176-FXYBO,Whittier,19109
1754-GKYPY,Carson,25566
6440-DKQGE,Carson,25566
6650-VJONK,Carson,25566
8950-MTZNV,Carson,25566
1328-EUZHC,Carson,25566
1591-MQJTP,Long Beach,43467
3874-EQOEP,Long Beach,43467
7274-RTAPZ,Long Beach,43467
2773-MADBQ,Long Beach,43467
9633-DENPU,Long Beach,43467
2267-WTPYD,Granada Hills,48867
7517-SAWMO,Granada Hills,48867
6348-SNFUS,Granada Hills,48867
3199-XGZCY,Granada Hills,48867
4801-KFYKL,Granada Hills,48867
6229-LSCKB,Encino,13129
0945-TSONX,Encino,13129
4524-QCSSM,Encino,13129
4318-RAJVY,Encino,13129
3021-VLNRJ,Encino,13129
6127-IYJOZ,Studio City,26157
9903-LYSAB,Studio City,26157
8069-YQQAJ,Studio City,26157
1530-ZTDOZ,Studio City,26157
7096-ZNBZI,Studio City,26157
8065-QBYTO,Pomona,36057
5940-AHUHD,Pomona,36057
6651-AZVTJ,Pomona,36057
4795-WRNVT,Pomona,36057
5887-IKKYO,Pomona,36057
7921-LMDFQ,Chula Vista,74025
3656-TKRVZ,Chula Vista,74025
2294-SALNE,Chula Vista,74025
3239-TPHPZ,Chula Vista,74025
7789-CRUVC,San Diego,27959
8984-EYLLL,San Diego,27959
7639-OPLNG,San Diego,27959
1142-IHLOO,San Diego,27959
1935-IMVBB,San Diego,27959
9972-VAFJJ,San Diego,33083
1087-GRUYI,San Diego,33083
2587-EKXTS,San Diego,33083
7718-UPSKJ,San Diego,33083
5981-ZVXOT,San Diego,29283
5686-CMAWK,San Diego,29283
5349-AZPEW,San Diego,29283
7688-AWMDX,San Diego,29283
3327-YBAKM,San Diego,29283
2274-XUATA,Earp,1564
5876-QMYLD,Earp,1564
5346-BZCHP,Earp,1564
9483-GCPWE,Earp,1564
4724-WXVWF,Earp,1564
2235-DWLJU,Thousand Palms,6242
0968-GSIKN,Thousand Palms,6242
5605-IYGFG,Thousand Palms,6242
3061-BCKYI,Thousand Palms,6242
8313-KTIHG,Thousand Palms,6242
3668-QPYBK,Los Angeles,58198
2967-MXRAV,Los Angeles,58198
9643-AVVWI,Los Angeles,58198
0060-FUALY,Los Angeles,58198
9696-RMYBA,Los Angeles,58198
9305-CDSKC,Los Angeles,62784
4163-KIUHY,Los Angeles,62784
6061-PQHMK,Los Angeles,62784
6954-OOYZZ,Los Angeles,62784
9770-LXDBK,Los Angeles,62784
7892-POOKP,Los Angeles,1957
3943-KDREE,Los Angeles,1957
1171-TYKUR,Los Angeles,1957
9122-UMROB,Los Angeles,1957
0280-XJGEX,Los Angeles,15140
1219-NNDDO,Los Angeles,15140
6685-GBWJZ,Los Angeles,15140
2303-PJYHN,Los Angeles,15140
6762-NSODU,Los Angeles,15140
8773-HHUOZ,Los Angeles,46960
4836-WNFNO,Los Angeles,46960
4573-JKNAE,Los Angeles,46960
4827-DPADN,Los Angeles,46960
1122-YJBCS,Los Angeles,46960
5380-WJKOV,Los Angeles,27866
9692-TUSXH,Los Angeles,27866
5740-YHGTW,Los Angeles,27866
0384-LPITE,Los Angeles,27866
8249-THVEC,Los Angeles,27866
8168-UQWWF,Los Angeles,64672
7912-SYRQT,Los Angeles,64672
8917-SZTTJ,Los Angeles,64672
4616-EWBNJ,Los Angeles,64672
8722-PRFDV,Los Angeles,64672
7760-OYPDY,Los Angeles,8115
1120-BMWUB,Los Angeles,8115
1867-BDVFH,Los Angeles,8115
6223-DHJGV,Los Angeles,8115
1705-GUHPV,Los Angeles,8115
9420-LOJKX,Los Angeles,24511
8158-WPEZG,Los Angeles,24511
8871-JLMHM,Los Angeles,24511
7407-SUJIZ,Los Angeles,24511
3967-KXAPS,Los Angeles,24511
5698-BQJOH,Beverly Hills,8321
5515-RUGKN,Beverly Hills,8321
1370-GGAWX,Beverly Hills,8321
5231-FIQPA,Beverly Hills,8321
2346-CZYIL,Beverly Hills,8321
9191-MYQKX,Lynwood,69850
7511-YMXVQ,Lynwood,69850
1474-JUWSM,Lynwood,69850
4815-TUMEQ,Lynwood,69850
5161-XEUVX,Lynwood,69850
8637-XJIVR,Marina Del Rey,18058
3198-VELRD,Marina Del Rey,18058
2737-WFVYW,Marina Del Rey,18058
8434-PNQZX,Marina Del Rey,18058
0899-WZRSD,Marina Del Rey,18058
0486-HECZI,Torrance,31678
8676-TRMJS,Torrance,31678
9470-XCCEM,Torrance,31678
4837-PZTIC,Torrance,31678
7191-ADRGF,Torrance,31678
5299-RULOA,Whittier,32148
3144-KMTWZ,Whittier,32148
6719-FGEDO,Whittier,32148
8050-WYBND,Whittier,32148
2061-VVFST,Whittier,32148
0404-SWRVG,La Habra,67354
4510-HIMLV,La Habra,67354
5207-PLSTK,La Habra,67354
9402-ROUMJ,La Habra,67354
1272-ILHFG,La Habra,67354
6207-WIOLX,Avalon,3699
8380-PEFPE,Avalon,3699
4450-DLLMH,Avalon,3699
8739-QOTTN,Avalon,3699
6994-KERXL,Avalon,3699
3091-FYHKI,Harbor City,24660
2180-DXNEG,Harbor City,24660
1568-LJSZU,Harbor City,24660
2746-DIJLO,Harbor City,24660
0277-BKSQP,Harbor City,24660
4080-OGPJL,San Pedro,58639
4193-IBKSW,San Pedro,58639
7047-FWEYA,San Pedro,58639
8547-NSBBO,San Pedro,58639
8469-SNFFH,San Pedro,58639
0867-MKZVY,Altadena,36243
0817-HSUSE,Altadena,36243
2831-EBWRN,Altadena,36243
5317-FLPJF,Altadena,36243
9916-AYHTC,Altadena,36243
3376-BMGFE,Monrovia,41067
4450-MDZFX,Monrovia,41067
6483-OATDN,Monrovia,41067
4353-HYOJD,Monrovia,41067
0970-QXPXW,Monrovia,41067
1875-QIVME,Tujunga,26753
8496-EJAUI,Tujunga,26753
8199-ZLLSA,Tujunga,26753
8610-ZIKJJ,Tujunga,26753
0076-LVEPS,Tujunga,26753
0691-JVSYA,Pasadena,27891
4919-MOAVT,Pasadena,27891
5423-BHIXO,Pasadena,27891
7801-KICAO,Pasadena,27891
0620-DLSLK,Pasadena,27891
1918-ZBFQJ,Glendale,31297
6365-MTGZX,Glendale,31297
4597-ELFTS,Glendale,31297
0003-MKNFE,Glendale,31297
7577-SWIFR,Glendale,31297
1024-GUALD,Glendale,9864
1349-WXNGG,Glendale,9864
0975-UYDTX,Glendale,9864
0303-WMMRN,Glendale,9864
1320-GVNHT,Glendale,9864
1285-OKIPP,Mission Hills,17112
4143-HHPMK,Mission Hills,17112
3785-KTYSH,Mission Hills,17112
3472-OAOOR,Mission Hills,17112
0270-THENM,Mission Hills,17112
1251-KRREG,North Hollywood,36625
4547-LYTDD,North Hollywood,36625
9940-HPQPG,North Hollywood,36625
5982-PSMKW,North Hollywood,36625
4959-JOSRX,La Puente,84965
2983-ZANRP,La Puente,84965
0295-PPHDO,La Puente,84965
6637-KYRCV,La Puente,84965
4484-GLZOU,San Dimas,33878
2484-DGXPZ,San Dimas,33878
1596-BBVTG,San Dimas,33878
0260-ZDLGK,San Dimas,33878
9821-POOTN,San Dimas,33878
4548-SDBKE,San Dimas,33878
7384-GHBPI,San Dimas,33878
1755-RMCXH,San Dimas,33878
5583-SXDAG,Alhambra,30635
0133-BMFZO,Alhambra,30635
8267-KFGYD,Alhambra,30635
7661-CPURM,Alhambra,30635
5126-RCXYW,Alhambra,30635
0578-SKVMF,Seeley,1632
8624-GIOUT,Seeley,1632
8775-CEBBJ,Seeley,1632
8328-SKJNO,Seeley,1632
0256-LTHVJ,Ludlow,23
0925-VYDLG,Ludlow,23
4615-PIVVU,Ludlow,23
4640-UHDOS,Phelan,12463
8260-NGFNY,Phelan,12463
0673-IGUQO,Phelan,12463
4998-IKFSE,Phelan,12463
9399-APLBT,Rialto,18518
6331-LWDTQ,Rialto,18518
5858-EAFCZ,Rialto,18518
9631-XEYKE,Rialto,18518
6227-HWPWX,Victorville,63235
5656-MJEFC,Victorville,63235
1469-LBJQJ,Victorville,63235
7432-FFVAR,Victorville,63235
5949-XIKAE,San Bernardino,1779
1725-IQNIY,San Bernardino,1779
1379-FRVEB,San Bernardino,1779
4456-RHSNB,San Bernardino,1779
8372-JUXUI,San Bernardino,44556
6648-INWPS,San Bernardino,44556
6278-FEPBZ,San Bernardino,44556
1832-PEUTS,San Bernardino,44556
0388-EOPEX,Riverside,71678
8614-VGMMV,Riverside,71678
1763-WQFUK,Riverside,71678
0580-PIQHM,Riverside,71678
8205-OTCHB,Riverside,42425
2930-UOTMB,Riverside,42425
2023-VQFDL,Riverside,42425
1696-HXOWK,Riverside,42425
7783-YKGDV,March Air Reserve Base,1005
2533-QVMSK,March Air Reserve Base,1005
2560-WBWXF,March Air Reserve Base,1005
9970-QBCDA,March Air Reserve Base,1005
7218-HKQFK,Homeland,4283
6142-VSJQO,Homeland,4283
8007-YYPWD,Homeland,4283
3620-MWJNE,Homeland,4283
4636-QRJKY,Idyllwild,3588
7101-HRBLJ,Idyllwild,3588
8573-JGCZW,Idyllwild,3588
3458-IDMFK,Idyllwild,3588
6825-UYPFK,Sun City,18161
7927-AUXBZ,Sun City,18161
6870-ECSHE,Sun City,18161
8990-ZXLSU,Sun City,18161
8397-MVTAZ,Sun City,13151
2626-VEEWG,Sun City,13151
8747-UDCOI,Sun City,13151
2275-RBYQS,Sun City,13151
9282-IZGQK,Irvine,41062
5970-GHJAW,Irvine,41062
7714-YXSMB,Irvine,41062
2676-OXPPQ,Irvine,41062
2817-NTQDO,Huntington Beach,56517
6131-IUNXN,Huntington Beach,56517
8805-JNRAZ,Huntington Beach,56517
7139-JZFVG,Huntington Beach,56517
0939-YAPAF,Santa Ana,58157
2234-EOFPT,Santa Ana,58157
2018-PZKMU,Santa Ana,58157
1716-LSAMB,Santa Ana,58157
4710-FDUIZ,Santa Ana,62634
2898-LSJGD,Santa Ana,62634
1153-GNOLC,Santa Ana,62634
5919-VCZYM,Santa Ana,62634
1218-VKFPE,Anaheim,68802
0778-NELLA,Anaheim,68802
6479-SZPLM,Anaheim,68802
4521-YEEHE,Anaheim,68802
6543-CPZMK,Ventura,32899
4529-CKBCL,Ventura,32899
1755-FZQEC,Ventura,32899
2302-OUZXB,Ventura,32899
0970-ETWGE,Bodfish,1954
2027-FECZV,Bodfish,1954
5154-VEKBL,Bodfish,1954
6051-PTVNS,Bodfish,1954
5650-VDUDS,Kernville,1873
8499-BRXTD,Kernville,1873
2632-IVXVF,Kernville,1873
9555-SAHUZ,Kernville,1873
7538-GWHML,Lemon Cove,293
4391-RESHN,Lemon Cove,293
6463-HHXJR,Lemon Cove,293
2541-YGPKE,Lemon Cove,293
1448-PWKYE,Shafter,15177
0601-WZHJF,Shafter,15177
5499-ECUTN,Shafter,15177
5884-FBCTL,Shafter,15177
2189-WWOEW,Keene,1436
1915-IOFGU,Keene,1436
6108-OQZDQ,Keene,1436
3503-TYDAY,Keene,1436
7379-POKDZ,Lancaster,49309
9840-DVNDC,Lancaster,49309
9621-OUPYD,Lancaster,49309
4872-VXRIL,Lancaster,49309
0236-HFWSV,Palmdale,25370
1133-KXCGE,Palmdale,25370
3160-TYXLT,Palmdale,25370
8707-HOEDG,Palmdale,25370
3900-AQPHZ,Pearblossom,1613
5236-PERKL,Pearblossom,1613
3374-LXDEV,Pearblossom,1613
1325-USMEC,Pearblossom,1613
4853-RULSV,Miramonte,571
7994-UYIVZ,Miramonte,571
7247-XOZPB,Miramonte,571
1972-XMUWV,Miramonte,571
6275-YDUVO,Orosi,9780
2636-OHFMN,Orosi,9780
9138-EFSMO,Orosi,9780
8645-KOMJQ,Orosi,9780
0115-TFERT,Fresno,3258
2143-LJULT,Fresno,3258
4632-XJMEX,Fresno,3258
9761-XUJWD,Fresno,3258
2311-QYMUQ,San Joaquin,4318
1212-GLHMD,San Joaquin,4318
3192-LNKRK,San Joaquin,4318
1818-ESQMW,San Joaquin,4318
9101-BWFSS,Tollhouse,2633
9588-OZDMQ,Tollhouse,2633
3005-TYFRD,Tollhouse,2633
8661-BOYNW,Tollhouse,2633
1038-ZAGBI,Fresno,36274
3027-ZTDHO,Fresno,6848
2333-KWEWW,Fresno,6848
9142-XMYJH,Fresno,6848
7129-CAKJW,Fresno,6848
9944-HKVVB,King City,14477
8869-LIHMK,King City,14477
5120-ZBLAI,King City,14477
3396-DKDEL,King City,14477
3313-QKNKB,Pebble Beach,4602
5788-YPOEG,Pebble Beach,4602
1905-OEILC,Pebble Beach,4602
5321-NTRKC,Pebble Beach,4602
5073-WXOYN,Belmont,25566
3133-PZNSR,Belmont,25566
3470-BTGQO,Belmont,25566
6933-VLYFX,Belmont,25566
3908-BLSYF,Los Altos,21496
8565-HBFNN,Los Altos,21496
7572-KPVKK,Los Altos,21496
9822-BIIGN,Los Altos,21496
7549-MYGPK,Mountain View,32143
4581-SSPWD,Mountain View,32143
0739-UUAJR,Mountain View,32143
2428-ZMCTB,Mountain View,32143
9227-LUNBG,Pescadero,2055
0654-PQKDW,Pescadero,2055
5934-RMPOV,Pescadero,2055
0281-CNTZX,Pescadero,2055
4315-MURBD,San Bruno,39566
8129-GMVGI,San Bruno,39566
3146-JTQHR,San Bruno,39566
7876-BEUTG,San Bruno,39566
2719-BDAQO,Sunnyvale,64010
5843-TTHGI,Sunnyvale,64010
0017-IUDMW,Sunnyvale,64010
8241-JUIQO,Sunnyvale,64010
9625-QSTYE,San Francisco,27906
4361-FEBGN,San Francisco,27906
7998-WNZEM,San Francisco,27906
6131-JLWZM,San Francisco,27906
6680-WKXRZ,Antioch,90891
6172-FECYY,Antioch,90891
5945-AZYHT,Antioch,90891
7919-ZODZZ,Antioch,90891
4541-RMRLG,Hayward,60274
1069-QJOEE,Hayward,60274
2167-FQSTQ,Hayward,60274
5965-GGPRW,Hayward,60274
3158-MOERK,Hayward,27311
3814-MLAXC,Hayward,27311
8766-PAFNE,Hayward,27311
1840-BIUOG,Hayward,27311
5875-YPQFJ,Fremont,33883
4192-GORJT,Fremont,33883
2792-LSHWX,Fremont,33883
9135-HSWOC,Fremont,33883
6641-XRPSU,San Lorenzo,26240
6131-FOYAS,San Lorenzo,26240
1131-ALZWV,San Lorenzo,26240
4430-YHXGG,San Lorenzo,26240
8357-EQXFO,Union City,66472
3640-PHQXK,Union City,66472
4727-MCYZG,Union City,66472
9732-OUYRN,Union City,66472
9524-EGPJC,Walnut Creek,18024
7473-ZBDSN,Walnut Creek,18024
8908-NMQTX,Walnut Creek,18024
3842-QTGDL,Walnut Creek,18024
6993-OHLXR,Walnut Creek,40917
2187-LZGPL,Walnut Creek,40917
3166-PNEOF,Walnut Creek,40917
7163-OCEQI,Walnut Creek,40917
8818-XYFCQ,Walnut Creek,26022
5639-NTUPK,Walnut Creek,26022
1431-AIDJQ,Walnut Creek,26022
9782-LGXMC,Walnut Creek,26022
4695-VADHF,Oakland,41876
8414-OOEEL,Oakland,41876
4369-NYSCF,Oakland,41876
4853-OITSN,Oakland,41876
3863-IUBJR,Oakland,21054
8454-AATJP,Oakland,21054
6333-YDVLT,Oakland,21054
9800-OUIGR,Oakland,21054
8436-BJUMM,Albany,15882
9185-TQCVP,Albany,15882
6997-UVGOX,Albany,15882
4194-FJARJ,Albany,15882
4883-QICIH,Bodega Bay,1785
0254-KCJGT,Bodega Bay,1785
4366-CTOUZ,Bodega Bay,1785
6733-LRIZX,Bodega Bay,1785
5981-ITEMU,Marshall,406
7598-UAASY,Marshall,406
6253-WRFHY,Marshall,406
3460-TJBWI,Marshall,406
2074-GKOWZ,Novato,24741
3594-BDSOA,Novato,24741
8430-TWCBX,Novato,24741
0956-ACVZC,Novato,24741
0376-YMCJC,Novato,13361
0431-APWVY,Novato,13361
5018-GWURO,Novato,13361
2325-NBPZG,Novato,13361
0634-SZPQA,San Anselmo,16849
2592-SEIFQ,San Anselmo,16849
0244-LGNFY,San Anselmo,16849
3752-CQSJI,San Anselmo,16849
5536-RTPWK,Sausalito,11213
3426-NIYYL,Sausalito,11213
5095-AESKG,Sausalito,11213
4781-ZXYGU,Sausalito,11213
6166-ILMNY,Tomales,384
4635-EJYPD,Tomales,384
2718-YSKCS,Tomales,384
4770-QAZXN,Tomales,384
3097-NNSPB,Valley Ford,66
1866-ZSLJM,Valley Ford,66
9896-UYMIE,Valley Ford,66
4896-CPRPF,Valley Ford,66
0655-RBDUG,Alviso,2147
4236-UJPWO,Alviso,2147
8212-CRQXP,Alviso,2147
9714-EDSUC,Alviso,2147
8824-RWFXJ,Santa Cruz,36631
6351-SCJKT,Santa Cruz,36631
3714-XPXBW,Santa Cruz,36631
0356-ERHVT,Santa Cruz,36631
9763-PDTKK,San Jose,52334
2250-IVBWA,San Jose,52334
0420-TXVSG,San Jose,52334
1397-XKKWR,San Jose,52334
7627-JKIAZ,San Jose,51706
0515-YPMCW,San Jose,51706
9506-UXUSK,San Jose,51706
8097-OMULG,San Jose,51706
4081-DYXAV,San Jose,46185
9375-MHRRS,San Jose,46185
8652-YHIYU,San Jose,46185
9691-HKOVS,San Jose,46185
0927-LCSMG,San Jose,37570
4523-WXCEF,San Jose,37570
6599-GZWCM,San Jose,37570
5061-PBXFW,San Jose,37570
8257-RZAHR,San Jose,9657
4760-THGOT,San Jose,9657
5453-AXEPF,San Jose,9657
8319-QBEHW,San Jose,9657
7851-WZEKY,Stockton,19109
0519-DRGTI,Stockton,19109
6695-AMZUF,Stockton,19109
7356-AYNJP,Stockton,19109
8844-TONUD,Acampo,6317
1455-UGQVH,Acampo,6317
9249-FXSCK,Acampo,6317
1017-FBQMM,Acampo,6317
5868-CZJDR,Linden,3148
6484-LATFU,Linden,3148
3606-SBKRY,Linden,3148
3308-DGHKL,Linden,3148
0135-NMXAP,Lodi,45755
0772-GYEQQ,Lodi,45755
0667-NSRGI,Lodi,45755
0080-EMYVY,Lodi,45755
6270-OMFIW,Valley Springs,11266
4884-LEVMQ,Valley Springs,11266
4693-VWVBO,Valley Springs,11266
6198-PNNSZ,Valley Springs,11266
0107-WESLM,West Point,2198
7610-TVOPG,West Point,2198
6937-GCDGQ,West Point,2198
4132-POCZS,West Point,2198
3992-YWPKO,Atwater,27808
7908-QCBCA,Atwater,27808
8559-WNQZS,Atwater,27808
3896-RCYYE,Atwater,27808
6358-LYNGM,Mariposa,10226
2013-SGDXK,Mariposa,10226
7771-CFQRQ,Mariposa,10226
4343-EJVQB,Mariposa,10226
9824-BEMCV,Modesto,52872
5027-QPKTE,Modesto,52872
4077-CROMM,Modesto,52872
3956-MGXOG,Modesto,52872
1373-ORVIZ,Modesto,47536
4146-SVFUD,Modesto,47536
9274-UARKJ,Modesto,47536
3154-CFSZG,Modesto,47536
7979-CORPM,Oakdale,25384
8650-RHRKE,Oakdale,25384
1400-WIVLL,Oakdale,25384
7305-ZWMAJ,Oakdale,25384
2223-KAGMX,Santa Rosa,25718
5572-ZDXHY,Santa Rosa,25718
9522-ZSINC,Santa Rosa,25718
7328-ZJAJO,Santa Rosa,25718
2833-SLKDQ,Caspar,333
7547-EKNFS,Caspar,333
7765-LWVVH,Caspar,333
5914-XRFQB,Caspar,333
2026-TGDHM,Cloverdale,9210
4692-NNQRU,Cloverdale,9210
5944-UGLLK,Cloverdale,9210
3417-TSCIC,Cloverdale,9210
4030-VPZBD,Comptche,371
0611-DFXKO,Comptche,371
4439-JMPMT,Comptche,371
7787-BNTZM,Comptche,371
2408-TZMJL,Gualala,1916
9453-PATOS,Gualala,1916
6377-WHAOX,Gualala,1916
2330-PQGDQ,Gualala,1916
7993-PYKOF,Rio Nido,298
4526-EXKKN,Rio Nido,298
2211-RMNHO,Rio Nido,298
3428-MMGUB,Rio Nido,298
5027-XWQHA,Ukiah,30988
3404-JNXAX,Ukiah,30988
4929-ROART,Ukiah,30988
3705-RHRFR,Ukiah,30988
